Port:              P008
Site:              Portsmouth
Latitude:          50.80256
Longitude:         -1.11175
Start Date:        01JAN2021-00.00.00
End Date:          31JAN2021-23.45.00
Contributor:       National Oceanography Centre, Liverpool
Datum information: The data refer to Admiralty Chart Datum (ACD)
Parameter code:    ASLVBG02 = Surface elevation (unspecified datum) of the water body by bubbler tide gauge (second sensor)
  Cycle    Date      Time    ASLVBG02   Residual  
 Number yyyy mm dd hh mi ssf         f          f 
   990) 2021/01/11 07:15:00     3.217     -0.121  
   991) 2021/01/11 07:30:00     3.429     -0.121  
   992) 2021/01/11 07:45:00     3.643     -0.111  
   993) 2021/01/11 08:00:00     3.848     -0.092  
   994) 2021/01/11 08:15:00     4.041     -0.066  
   995) 2021/01/11 08:30:00     4.207     -0.046  
   996) 2021/01/11 08:45:00     4.343     -0.034  
   997) 2021/01/11 09:00:00     4.449     -0.026  
   998) 2021/01/11 09:15:00     4.515     -0.029  
   999) 2021/01/11 09:30:00     4.537     -0.042  
  1000) 2021/01/11 09:45:00     4.513     -0.067  
  1001) 2021/01/11 10:00:00     4.455     -0.095  
  1002) 2021/01/11 10:15:00     4.380     -0.117  
  1003) 2021/01/11 10:30:00     4.317     -0.114  
  1004) 2021/01/11 10:45:00     4.269     -0.090  
  1005) 2021/01/11 11:00:00     4.235     -0.047  
  1006) 2021/01/11 11:15:00     4.187     -0.011  
  1007) 2021/01/11 11:30:00     4.100      0.005  
  1008) 2021/01/11 11:45:00     3.954     -0.010  
  1009) 2021/01/11 12:00:00     3.756     -0.039  
  1010) 2021/01/11 12:15:00     3.520     -0.065  
  1011) 2021/01/11 12:30:00     3.266     -0.073  
  1012) 2021/01/11 12:45:00     2.981     -0.083  
  1013) 2021/01/11 13:00:00     2.684     -0.087  
  1014) 2021/01/11 13:15:00     2.369     -0.103  
  1015) 2021/01/11 13:30:00     2.053     -0.125  
  1016) 2021/01/11 13:45:00     1.749     -0.151  
  1017) 2021/01/11 14:00:00     1.472     -0.176  
  1018) 2021/01/11 14:15:00     1.250     -0.183  
  1019) 2021/01/11 14:30:00     1.083     -0.183  
  1020) 2021/01/11 14:45:00     0.996     -0.158  
  1021) 2021/01/11 15:00:00     0.975     -0.127  
  1022) 2021/01/11 15:15:00     1.001     -0.104  
  1023) 2021/01/11 15:30:00     1.068     -0.086  
  1024) 2021/01/11 15:45:00     1.179     -0.059  
  1025) 2021/01/11 16:00:00     1.318     -0.025  
  1026) 2021/01/11 16:15:00     1.450     -0.008  
  1027) 2021/01/11 16:30:00     1.562     -0.013  
  1028) 2021/01/11 16:45:00     1.658     -0.029  
  1029) 2021/01/11 17:00:00     1.749     -0.045  
  1030) 2021/01/11 17:15:00     1.830     -0.061  
  1031) 2021/01/11 17:30:00     1.895     -0.084  
  1032) 2021/01/11 17:45:00     1.954     -0.106  
  1033) 2021/01/11 18:00:00     2.015     -0.122  
  1034) 2021/01/11 18:15:00     2.091     -0.129  
  1035) 2021/01/11 18:30:00     2.210     -0.109  
  1036) 2021/01/11 18:45:00     2.357     -0.085  
  1037) 2021/01/11 19:00:00     2.537     -0.057  
  1038) 2021/01/11 19:15:00     2.743     -0.033  
  1039) 2021/01/11 19:30:00     2.960     -0.019  
  1040) 2021/01/11 19:45:00     3.186     -0.008  
  1041) 2021/01/11 20:00:00     3.415      0.005  
  1042) 2021/01/11 20:15:00     3.646      0.029  
  1043) 2021/01/11 20:30:00     3.867      0.056  
  1044) 2021/01/11 20:45:00     4.081      0.093  
  1045) 2021/01/11 21:00:00     4.253      0.106  
  1046) 2021/01/11 21:15:00     4.394      0.112  
  1047) 2021/01/11 21:30:00     4.492      0.103  
  1048) 2021/01/11 21:45:00     4.551      0.090  
  1049) 2021/01/11 22:00:00     4.569      0.074  
  1050) 2021/01/11 22:15:00     4.549      0.057  
  1051) 2021/01/11 22:30:00     4.494      0.033  
  1052) 2021/01/11 22:45:00     4.433      0.022  
  1053) 2021/01/11 23:00:00     4.379      0.025  
  1054) 2021/01/11 23:15:00     4.338      0.042  
  1055) 2021/01/11 23:30:00     4.312      0.076  
  1056) 2021/01/11 23:45:00     4.275      0.110  
  1057) 2021/01/12 00:00:00     4.187      0.115  
  1058) 2021/01/12 00:15:00     4.038      0.093  
  1059) 2021/01/12 00:30:00     3.836      0.059  
  1060) 2021/01/12 00:45:00     3.605      0.039  
  1061) 2021/01/12 01:00:00     3.347      0.029  
  1062) 2021/01/12 01:15:00     3.074      0.032  
  1063) 2021/01/12 01:30:00     2.785      0.036  
  1064) 2021/01/12 01:45:00     2.489      0.040  
  1065) 2021/01/12 02:00:00     2.190      0.036  
  1066) 2021/01/12 02:15:00     1.909      0.034  
  1067) 2021/01/12 02:30:00     1.656      0.033  
  1068) 2021/01/12 02:45:00     1.454      0.040  
  1069) 2021/01/12 03:00:00     1.315      0.058  
  1070) 2021/01/12 03:15:00     1.253      0.091  
  1071) 2021/01/12 03:30:00     1.247      0.116  
  1072) 2021/01/12 03:45:00     1.286      0.130  
  1073) 2021/01/12 04:00:00     1.358      0.129  
  1074) 2021/01/12 04:15:00     1.472      0.138  
  1075) 2021/01/12 04:30:00     1.604      0.147  
  1076) 2021/01/12 04:45:00     1.741      0.153  
  1077) 2021/01/12 05:00:00     1.867      0.148  
  1078) 2021/01/12 05:15:00     1.982      0.139  
  1079) 2021/01/12 05:30:00     2.082      0.125  
  1080) 2021/01/12 05:45:00     2.157      0.099  
  1081) 2021/01/12 06:00:00     2.208      0.061  
  1082) 2021/01/12 06:15:00     2.258      0.031  
  1083) 2021/01/12 06:30:00     2.323      0.018  
  1084) 2021/01/12 06:45:00     2.428      0.036  
  1085) 2021/01/12 07:00:00     2.580      0.081  
  1086) 2021/01/12 07:15:00     2.769      0.136  
  1087) 2021/01/12 07:30:00     2.981      0.182  
  1088) 2021/01/12 07:45:00     3.209      0.216  
  1089) 2021/01/12 08:00:00     3.446      0.239  
  1090) 2021/01/12 08:15:00     3.692      0.264  
  1091) 2021/01/12 08:30:00     3.940      0.292  
  1092) 2021/01/12 08:45:00     4.190      0.332  
  1093) 2021/01/12 09:00:00     4.414      0.359  
  1094) 2021/01/12 09:15:00     4.609      0.374  
  1095) 2021/01/12 09:30:00     4.765      0.372  
  1096) 2021/01/12 09:45:00     4.893      0.371  
  1097) 2021/01/12 10:00:00     4.982      0.367  
  1098) 2021/01/12 10:15:00     5.023      0.358  
  1099) 2021/01/12 10:30:00     5.015      0.342  
  1100) 2021/01/12 10:45:00     4.962      0.317  
  1101) 2021/01/12 11:00:00     4.893      0.302  
  1102) 2021/01/12 11:15:00     4.843      0.318  
  1103) 2021/01/12 11:30:00     4.813      0.354  
  1104) 2021/01/12 11:45:00     4.799      0.405  
  1105) 2021/01/12 12:00:00     4.766      0.440  
  1106) 2021/01/12 12:15:00     4.683      0.439  
  1107) 2021/01/12 12:30:00     4.538      0.406  
  1108) 2021/01/12 12:45:00     4.337      0.357  
  1109) 2021/01/12 13:00:00     4.098      0.315  
  1110) 2021/01/12 13:15:00     3.833      0.290  
  1111) 2021/01/12 13:30:00     3.543      0.278  
  1112) 2021/01/12 13:45:00     3.233      0.274  
  1113) 2021/01/12 14:00:00     2.908      0.272  
  1114) 2021/01/12 14:15:00     2.572      0.266  
  1115) 2021/01/12 14:30:00     2.231      0.250  
  1116) 2021/01/12 14:45:00     1.899      0.225  
  1117) 2021/01/12 15:00:00     1.611      0.210  
  1118) 2021/01/12 15:15:00     1.381      0.204  
  1119) 2021/01/12 15:30:00     1.217      0.201  
  1120) 2021/01/12 15:45:00     1.132      0.207  
  1121) 2021/01/12 16:00:00     1.124      0.221  
  1122) 2021/01/12 16:15:00     1.158      0.216  
  1123) 2021/01/12 16:30:00     1.223      0.196  
  1124) 2021/01/12 16:45:00     1.330      0.185  
  1125) 2021/01/12 17:00:00     1.467      0.188  
  1126) 2021/01/12 17:15:00     1.619      0.199  
  1127) 2021/01/12 17:30:00     1.760      0.203  
  1128) 2021/01/12 17:45:00     1.884      0.198  
  1129) 2021/01/12 18:00:00     1.992      0.192  
  1130) 2021/01/12 18:15:00     2.078      0.179  
  1131) 2021/01/12 18:30:00     2.143      0.160  
  1132) 2021/01/12 18:45:00     2.197      0.140  
  1133) 2021/01/12 19:00:00     2.254      0.122  
  1134) 2021/01/12 19:15:00     2.328      0.108  
  1135) 2021/01/12 19:30:00     2.438      0.106  
  1136) 2021/01/12 19:45:00     2.587      0.111  
  1137) 2021/01/12 20:00:00     2.767      0.114  
  1138) 2021/01/12 20:15:00     2.965      0.109  
  1139) 2021/01/12 20:30:00     3.175      0.099  
  1140) 2021/01/12 20:45:00     3.388      0.083  
  1141) 2021/01/12 21:00:00     3.617      0.085  
  1142) 2021/01/12 21:15:00     3.838      0.085  
  1143) 2021/01/12 21:30:00     4.057      0.094  
  1144) 2021/01/12 21:45:00     4.244      0.088  
  1145) 2021/01/12 22:00:00     4.407      0.081  
  1146) 2021/01/12 22:15:00     4.524      0.063  
  1147) 2021/01/12 22:30:00     4.604      0.049  
  1148) 2021/01/12 22:45:00     4.652      0.050  
  1149) 2021/01/12 23:00:00     4.666      0.059  
  1150) 2021/01/12 23:15:00     4.652      0.072  
  1151) 2021/01/12 23:30:00     4.607      0.072  
  1152) 2021/01/12 23:45:00     4.547      0.060  
  1153) 2021/01/13 00:00:00     4.486      0.045  
  1154) 2021/01/13 00:15:00     4.435      0.037  
  1155) 2021/01/13 00:30:00     4.395      0.049  
  1156) 2021/01/13 00:45:00     4.344      0.072  
  1157) 2021/01/13 01:00:00     4.256      0.095  
  1158) 2021/01/13 01:15:00     4.098      0.093  
  1159) 2021/01/13 01:30:00     3.878      0.076  
  1160) 2021/01/13 01:45:00     3.605      0.051  
  1161) 2021/01/13 02:00:00     3.306      0.035  
  1162) 2021/01/13 02:15:00     2.979      0.018  
  1163) 2021/01/13 02:30:00     2.637      0.004  
  1164) 2021/01/13 02:45:00     2.283     -0.017  
  1165) 2021/01/13 03:00:00     1.933     -0.040  
  1166) 2021/01/13 03:15:00     1.601     -0.068  
  1167) 2021/01/13 03:30:00     1.310     -0.097  
  1168) 2021/01/13 03:45:00     1.080     -0.123  
  1169) 2021/01/13 04:00:00     0.931     -0.138  
  1170) 2021/01/13 04:15:00     0.894     -0.116  
  1171) 2021/01/13 04:30:00     0.932     -0.089  
  1172) 2021/01/13 04:45:00     1.012     -0.078  
  1173) 2021/01/13 05:00:00     1.132     -0.069  
  1174) 2021/01/13 05:15:00     1.275     -0.063  
  1175) 2021/01/13 05:30:00     1.446     -0.041  
  1176) 2021/01/13 05:45:00     1.626     -0.011  
  1177) 2021/01/13 06:00:00     1.795      0.015  
  1178) 2021/01/13 06:15:00     1.939      0.030  
  1179) 2021/01/13 06:30:00     2.058      0.037  
  1180) 2021/01/13 06:45:00     2.140      0.026  
  1181) 2021/01/13 07:00:00     2.199      0.007  
  1182) 2021/01/13 07:15:00     2.244     -0.021  
  1183) 2021/01/13 07:30:00     2.306     -0.037  
  1184) 2021/01/13 07:45:00     2.404     -0.037  
  1185) 2021/01/13 08:00:00     2.540     -0.028  
  1186) 2021/01/13 08:15:00     2.713     -0.014  
  1187) 2021/01/13 08:30:00     2.906     -0.011  
  1188) 2021/01/13 08:45:00     3.116     -0.013  
  1189) 2021/01/13 09:00:00     3.335     -0.019  
  1190) 2021/01/13 09:15:00     3.573     -0.009  
  1191) 2021/01/13 09:30:00     3.813      0.006  
  1192) 2021/01/13 09:45:00     4.059      0.036  
  1193) 2021/01/13 10:00:00     4.277      0.053  
  1194) 2021/01/13 10:15:00     4.466      0.063  
  1195) 2021/01/13 10:30:00     4.608      0.059  
  1196) 2021/01/13 10:45:00     4.709      0.057  
  1197) 2021/01/13 11:00:00     4.776      0.070  
  1198) 2021/01/13 11:15:00     4.806      0.093  
  1199) 2021/01/13 11:30:00     4.799      0.119  
  1200) 2021/01/13 11:45:00     4.744      0.119  
  1201) 2021/01/13 12:00:00     4.657      0.096  
  1202) 2021/01/13 12:15:00     4.567      0.065  
  1203) 2021/01/13 12:30:00     4.497      0.047  
  1204) 2021/01/13 12:45:00     4.453      0.056  
  1205) 2021/01/13 13:00:00     4.425      0.096  
  1206) 2021/01/13 13:15:00     4.366      0.134  
  1207) 2021/01/13 13:30:00     4.237      0.145  
  1208) 2021/01/13 13:45:00     4.028      0.124  
  1209) 2021/01/13 14:00:00     3.763      0.095  
  1210) 2021/01/13 14:15:00     3.457      0.067  
  1211) 2021/01/13 14:30:00     3.130      0.054  
  1212) 2021/01/13 14:45:00     2.785      0.049  
  1213) 2021/01/13 15:00:00     2.429      0.048  
  1214) 2021/01/13 15:15:00     2.064      0.043  
  1215) 2021/01/13 15:30:00     1.706      0.031  
  1216) 2021/01/13 15:45:00     1.377      0.016  
  1217) 2021/01/13 16:00:00     1.097     -0.003  
  1218) 2021/01/13 16:15:00     0.884     -0.025  
  1219) 2021/01/13 16:30:00     0.784     -0.013  
  1220) 2021/01/13 16:45:00     0.779      0.014  
  1221) 2021/01/13 17:00:00     0.822      0.019  
  1222) 2021/01/13 17:15:00     0.917      0.021  
  1223) 2021/01/13 17:30:00     1.058      0.032  
  1224) 2021/01/13 17:45:00     1.231      0.054  
  1225) 2021/01/13 18:00:00     1.417      0.082  
  1226) 2021/01/13 18:15:00     1.591      0.102  
  1227) 2021/01/13 18:30:00     1.738      0.107  
  1228) 2021/01/13 18:45:00     1.867      0.113  
  1229) 2021/01/13 19:00:00     1.970      0.115  
  1230) 2021/01/13 19:15:00     2.046      0.109  
  1231) 2021/01/13 19:30:00     2.098      0.091  
  1232) 2021/01/13 19:45:00     2.148      0.072  
  1233) 2021/01/13 20:00:00     2.216      0.059  
  1234) 2021/01/13 20:15:00     2.321      0.057  
  1235) 2021/01/13 20:30:00     2.460      0.056  
  1236) 2021/01/13 20:45:00     2.638      0.060  
  1237) 2021/01/13 21:00:00     2.848      0.068  
  1238) 2021/01/13 21:15:00     3.074      0.070  
  1239) 2021/01/13 21:30:00     3.314      0.074  
  1240) 2021/01/13 21:45:00     3.567      0.087  
  1241) 2021/01/13 22:00:00     3.828      0.110  
  1242) 2021/01/13 22:15:00     4.084      0.136  
  1243) 2021/01/13 22:30:00     4.309      0.146  
  1244) 2021/01/13 22:45:00     4.503      0.153  
  1245) 2021/01/13 23:00:00     4.649      0.150  
  1246) 2021/01/13 23:15:00     4.742      0.143  
  1247) 2021/01/13 23:30:00     4.801      0.151  
  1248) 2021/01/13 23:45:00     4.822      0.166  
  1249) 2021/01/14 00:00:00     4.809      0.177  
  1250) 2021/01/14 00:15:00     4.758      0.164  
  1251) 2021/01/14 00:30:00     4.688      0.132  
  1252) 2021/01/14 00:45:00     4.624      0.099  
  1253) 2021/01/14 01:00:00     4.576      0.078  
  1254) 2021/01/14 01:15:00     4.548      0.087  
  1255) 2021/01/14 01:30:00     4.523      0.124  
  1256) 2021/01/14 01:45:00     4.455      0.157  
  1257) 2021/01/14 02:00:00     4.319      0.170  
  1258) 2021/01/14 02:15:00     4.098      0.150  
  1259) 2021/01/14 02:30:00     3.820      0.120  
  1260) 2021/01/14 02:45:00     3.511      0.101  
  1261) 2021/01/14 03:00:00     3.174      0.087  
  1262) 2021/01/14 03:15:00     2.825      0.087  
  1263) 2021/01/14 03:30:00     2.465      0.088  
  1264) 2021/01/14 03:45:00     2.102      0.085  
  1265) 2021/01/14 04:00:00     1.754      0.074  
  1266) 2021/01/14 04:15:00     1.439      0.052  
  1267) 2021/01/14 04:30:00     1.182      0.024  
  1268) 2021/01/14 04:45:00     0.996     -0.012  
  1269) 2021/01/14 05:00:00     0.930     -0.011  
  1270) 2021/01/14 05:15:00     0.971      0.020  
  1271) 2021/01/14 05:30:00     1.069      0.043  
  1272) 2021/01/14 05:45:00     1.185      0.037  
  1273) 2021/01/14 06:00:00     1.337      0.039  
  1274) 2021/01/14 06:15:00     1.493      0.033  
  1275) 2021/01/14 06:30:00     1.668      0.046  
  1276) 2021/01/14 06:45:00     1.826      0.053  
  1277) 2021/01/14 07:00:00     1.966      0.059  
  1278) 2021/01/14 07:15:00     2.081      0.062  
  1279) 2021/01/14 07:30:00     2.166      0.058  
  1280) 2021/01/14 07:45:00     2.217      0.035  
  1281) 2021/01/14 08:00:00     2.264      0.015  
  1282) 2021/01/14 08:15:00     2.315     -0.007  
  1283) 2021/01/14 08:30:00     2.404     -0.012  
  1284) 2021/01/14 08:45:00     2.542      0.002  
  1285) 2021/01/14 09:00:00     2.715      0.017  
  1286) 2021/01/14 09:15:00     2.922      0.036  
  1287) 2021/01/14 09:30:00     3.140      0.042  
  1288) 2021/01/14 09:45:00     3.371      0.046  
  1289) 2021/01/14 10:00:00     3.611      0.054  
  1290) 2021/01/14 10:15:00     3.867      0.078  
  1291) 2021/01/14 10:30:00     4.110      0.097  
  1292) 2021/01/14 10:45:00     4.334      0.112  
  1293) 2021/01/14 11:00:00     4.509      0.103  
  1294) 2021/01/14 11:15:00     4.625      0.073  
  1295) 2021/01/14 11:30:00     4.696      0.046  
  1296) 2021/01/14 11:45:00     4.735      0.039  
  1297) 2021/01/14 12:00:00     4.741      0.047  
  1298) 2021/01/14 12:15:00     4.723      0.067  
  1299) 2021/01/14 12:30:00     4.662      0.062  
  1300) 2021/01/14 12:45:00     4.570      0.028  
  1301) 2021/01/14 13:00:00     4.473     -0.020  
  1302) 2021/01/14 13:15:00     4.403     -0.050  
  1303) 2021/01/14 13:30:00     4.366     -0.046  
  1304) 2021/01/14 13:45:00     4.342     -0.013  
  1305) 2021/01/14 14:00:00     4.289      0.024  
  1306) 2021/01/14 14:15:00     4.155      0.024  
  1307) 2021/01/14 14:30:00     3.928     -0.019  
  1308) 2021/01/14 14:45:00     3.647     -0.065  
  1309) 2021/01/14 15:00:00     3.331     -0.101  
  1310) 2021/01/14 15:15:00     2.995     -0.118  
  1311) 2021/01/14 15:30:00     2.644     -0.118  
  1312) 2021/01/14 15:45:00     2.274     -0.115  
  1313) 2021/01/14 16:00:00     1.898     -0.112  
  1314) 2021/01/14 16:15:00     1.524     -0.119  
  1315) 2021/01/14 16:30:00     1.193     -0.118  
  1316) 2021/01/14 16:45:00     0.900     -0.137  
  1317) 2021/01/14 17:00:00     0.702     -0.138  
  1318) 2021/01/14 17:15:00     0.623     -0.107  
  1319) 2021/01/14 17:30:00     0.607     -0.097  
  1320) 2021/01/14 17:45:00     0.637     -0.116  
  1321) 2021/01/14 18:00:00     0.732     -0.128  
  1322) 2021/01/14 18:15:00     0.876     -0.128  
  1323) 2021/01/14 18:30:00     1.056     -0.111  
  1324) 2021/01/14 18:45:00     1.233     -0.101  
  1325) 2021/01/14 19:00:00     1.396     -0.097  
  1326) 2021/01/14 19:15:00     1.546     -0.088  
  1327) 2021/01/14 19:30:00     1.683     -0.070  
  1328) 2021/01/14 19:45:00     1.787     -0.061  
  1329) 2021/01/14 20:00:00     1.859     -0.062  
  1330) 2021/01/14 20:15:00     1.904     -0.079  
  1331) 2021/01/14 20:30:00     1.951     -0.094  
  1332) 2021/01/14 20:45:00     2.035     -0.088  
  1333) 2021/01/14 21:00:00     2.166     -0.062  
  1334) 2021/01/14 21:15:00     2.341     -0.027  
  1335) 2021/01/14 21:30:00     2.538     -0.004  
  1336) 2021/01/14 21:45:00     2.755      0.008  
  1337) 2021/01/14 22:00:00     2.980      0.006  
  1338) 2021/01/14 22:15:00     3.214     -0.001  
  1339) 2021/01/14 22:30:00     3.456     -0.006  
  1340) 2021/01/14 22:45:00     3.702     -0.008  
  1341) 2021/01/14 23:00:00     3.939     -0.010  
  1342) 2021/01/14 23:15:00     4.148     -0.022  
  1343) 2021/01/14 23:30:00     4.318     -0.041  
  1344) 2021/01/14 23:45:00     4.433     -0.071  
  1345) 2021/01/15 00:00:00     4.522     -0.077  
  1346) 2021/01/15 00:15:00     4.579     -0.064  
  1347) 2021/01/15 00:30:00     4.610     -0.036  
  1348) 2021/01/15 00:45:00     4.600     -0.024  
  1349) 2021/01/15 01:00:00     4.549     -0.044  
  1350) 2021/01/15 01:15:00     4.469     -0.099  
  1351) 2021/01/15 01:30:00     4.398     -0.153  
  1352) 2021/01/15 01:45:00     4.351     -0.185  
  1353) 2021/01/15 02:00:00     4.335     -0.173  
  1354) 2021/01/15 02:15:00     4.321     -0.130  
  1355) 2021/01/15 02:30:00     4.265     -0.087  
  1356) 2021/01/15 02:45:00     4.121     -0.081  
  1357) 2021/01/15 03:00:00     3.885     -0.115  
  1358) 2021/01/15 03:15:00     3.599     -0.149  
  1359) 2021/01/15 03:30:00     3.286     -0.166  
  1360) 2021/01/15 03:45:00     2.949     -0.169  
  1361) 2021/01/15 04:00:00     2.602     -0.155  
  1362) 2021/01/15 04:15:00     2.240     -0.140  
  1363) 2021/01/15 04:30:00     1.877     -0.129  
  1364) 2021/01/15 04:45:00     1.522     -0.135  
  1365) 2021/01/15 05:00:00     1.207     -0.150  
  1366) 2021/01/15 05:15:00     0.953     -0.176  
  1367) 2021/01/15 05:30:00     0.793     -0.192  
  1368) 2021/01/15 05:45:00     0.756     -0.173  
  1369) 2021/01/15 06:00:00     0.785     -0.169  
  1370) 2021/01/15 06:15:00     0.852     -0.192  
  1371) 2021/01/15 06:30:00     0.971     -0.208  
  1372) 2021/01/15 06:45:00     1.123     -0.216  
  1373) 2021/01/15 07:00:00     1.306     -0.202  
  1374) 2021/01/15 07:15:00     1.491     -0.181  
  1375) 2021/01/15 07:30:00     1.652     -0.168  
  1376) 2021/01/15 07:45:00     1.787     -0.160  
  1377) 2021/01/15 08:00:00     1.891     -0.158  
  1378) 2021/01/15 08:15:00     1.970     -0.158  
  1379) 2021/01/15 08:30:00     2.022     -0.170  
  1380) 2021/01/15 08:45:00     2.076     -0.176  
  1381) 2021/01/15 09:00:00     2.143     -0.179  
  1382) 2021/01/15 09:15:00     2.240     -0.175  
  1383) 2021/01/15 09:30:00     2.380     -0.160  
  1384) 2021/01/15 09:45:00     2.552     -0.146  
  1385) 2021/01/15 10:00:00     2.749     -0.138  
  1386) 2021/01/15 10:15:00     2.960     -0.139  
  1387) 2021/01/15 10:30:00     3.185     -0.141  
  1388) 2021/01/15 10:45:00     3.422     -0.138  
  1389) 2021/01/15 11:00:00     3.664     -0.129  
  1390) 2021/01/15 11:15:00     3.903     -0.114  
  1391) 2021/01/15 11:30:00     4.110     -0.112  
  1392) 2021/01/15 11:45:00     4.266     -0.131  
  1393) 2021/01/15 12:00:00     4.376     -0.154  
  1394) 2021/01/15 12:15:00     4.442     -0.170  
  1395) 2021/01/15 12:30:00     4.481     -0.160  
  1396) 2021/01/15 12:45:00     4.497     -0.130  
  1397) 2021/01/15 13:00:00     4.486     -0.097  
  1398) 2021/01/15 13:15:00     4.436     -0.092  
  1399) 2021/01/15 13:30:00     4.353     -0.124  
  1400) 2021/01/15 13:45:00     4.263     -0.175  
  1401) 2021/01/15 14:00:00     4.201     -0.206  
  1402) 2021/01/15 14:15:00     4.171     -0.201  
  1403) 2021/01/15 14:30:00     4.160     -0.158  
  1404) 2021/01/15 14:45:00     4.127     -0.102  
  1405) 2021/01/15 15:00:00     4.017     -0.077  
  1406) 2021/01/15 15:15:00     3.803     -0.105  
  1407) 2021/01/15 15:30:00     3.526     -0.146  
  1408) 2021/01/15 15:45:00     3.221     -0.169  
  1409) 2021/01/15 16:00:00     2.888     -0.180  
  1410) 2021/01/15 16:15:00     2.535     -0.178  
  1411) 2021/01/15 16:30:00     2.170     -0.166  
  1412) 2021/01/15 16:45:00     1.794     -0.159  
  1413) 2021/01/15 17:00:00     1.437     -0.149  
  1414) 2021/01/15 17:15:00     1.113     -0.147  
  1415) 2021/01/15 17:30:00     0.837     -0.162  
  1416) 2021/01/15 17:45:00     0.668     -0.151  
  1417) 2021/01/15 18:00:00     0.594     -0.134  
  1418) 2021/01/15 18:15:00     0.566     -0.158  
  1419) 2021/01/15 18:30:00     0.589     -0.203  
  1420) 2021/01/15 18:45:00     0.689     -0.225  
  1421) 2021/01/15 19:00:00     0.860     -0.208  
  1422) 2021/01/15 19:15:00     1.065     -0.172  
  1423) 2021/01/15 19:30:00     1.246     -0.158  
  1424) 2021/01/15 19:45:00     1.400     -0.157  
  1425) 2021/01/15 20:00:00     1.544     -0.145  
  1426) 2021/01/15 20:15:00     1.670     -0.124  
  1427) 2021/01/15 20:30:00     1.765     -0.110  
  1428) 2021/01/15 20:45:00     1.832     -0.104  
  1429) 2021/01/15 21:00:00     1.876     -0.113  
  1430) 2021/01/15 21:15:00     1.926     -0.120  
  1431) 2021/01/15 21:30:00     2.007     -0.115  
  1432) 2021/01/15 21:45:00     2.126     -0.102  
  1433) 2021/01/15 22:00:00     2.286     -0.084  
  1434) 2021/01/15 22:15:00     2.478     -0.068  
  1435) 2021/01/15 22:30:00     2.688     -0.065  
  1436) 2021/01/15 22:45:00     2.914     -0.068  
  1437) 2021/01/15 23:00:00     3.149     -0.076  
  1438) 2021/01/15 23:15:00     3.391     -0.085  
  1439) 2021/01/15 23:30:00     3.634     -0.090  
  1440) 2021/01/15 23:45:00     3.867     -0.095  
  1441) 2021/01/16 00:00:00     4.081     -0.095  
  1442) 2021/01/16 00:15:00     4.254     -0.099  
  1443) 2021/01/16 00:30:00     4.393     -0.091  
  1444) 2021/01/16 00:45:00     4.504     -0.060  
  1445) 2021/01/16 01:00:00     4.573     -0.024  
  1446) 2021/01/16 01:15:00     4.607      0.012  
  1447) 2021/01/16 01:30:00     4.594      0.020  
  1448) 2021/01/16 01:45:00     4.539     -0.013  
  1449) 2021/01/16 02:00:00     4.470     -0.065  
  1450) 2021/01/16 02:15:00     4.409     -0.117  
  1451) 2021/01/16 02:30:00     4.379     -0.136  
  1452) 2021/01/16 02:45:00     4.372     -0.114  
  1453) 2021/01/16 03:00:00     4.359     -0.066  
  1454) 2021/01/16 03:15:00     4.298     -0.021  
  1455) 2021/01/16 03:30:00     4.147     -0.016  
  1456) 2021/01/16 03:45:00     3.915     -0.040  
  1457) 2021/01/16 04:00:00     3.640     -0.058  
  1458) 2021/01/16 04:15:00     3.334     -0.065  
  1459) 2021/01/16 04:30:00     3.014     -0.048  
  1460) 2021/01/16 04:45:00     2.679     -0.020  
  1461) 2021/01/16 05:00:00     2.332      0.008  
  1462) 2021/01/16 05:15:00     1.984      0.029  
  1463) 2021/01/16 05:30:00     1.648      0.030  
  1464) 2021/01/16 05:45:00     1.359      0.022  
  1465) 2021/01/16 06:00:00     1.134      0.003  
  1466) 2021/01/16 06:15:00     1.003     -0.009  
  1467) 2021/01/16 06:30:00     0.994      0.014  
  1468) 2021/01/16 06:45:00     1.057      0.031  
  1469) 2021/01/16 07:00:00     1.156      0.024  
  1470) 2021/01/16 07:15:00     1.307      0.030  
  1471) 2021/01/16 07:30:00     1.459      0.017  
  1472) 2021/01/16 07:45:00     1.625      0.016  
  1473) 2021/01/16 08:00:00     1.786      0.021  
  1474) 2021/01/16 08:15:00     1.936      0.033  
  1475) 2021/01/16 08:30:00     2.058      0.043  
  1476) 2021/01/16 08:45:00     2.164      0.061  
  1477) 2021/01/16 09:00:00     2.233      0.064  
  1478) 2021/01/16 09:15:00     2.277      0.054  
  1479) 2021/01/16 09:30:00     2.318      0.040  
  1480) 2021/01/16 09:45:00     2.388      0.042  
  1481) 2021/01/16 10:00:00     2.494      0.055  
  1482) 2021/01/16 10:15:00     2.635      0.071  
  1483) 2021/01/16 10:30:00     2.814      0.091  
  1484) 2021/01/16 10:45:00     3.012      0.102  
  1485) 2021/01/16 11:00:00     3.225      0.105  
  1486) 2021/01/16 11:15:00     3.447      0.103  
  1487) 2021/01/16 11:30:00     3.676      0.102  
  1488) 2021/01/16 11:45:00     3.907      0.106  
  1489) 2021/01/16 12:00:00     4.108      0.092  
  1490) 2021/01/16 12:15:00     4.266      0.058  
